pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,pib_per_capita_ppc_d1
Senegal,SEN,2023,4304.76148720232,35.3851662555736,44.0673682244069,71.3930249127445,15.6044600024418,18077573.0,22.2534331304009,22.888647826957,0.375,0.5,0.5625,0.2857143,0.35,0.4326666999999999,0.4444444444444444,16.710182722509245,4.003272465048856,76.02766077258002
Solomon Islands,SLB,2019,2661.61667922254,20.433717274341,49.0498504638672,82.9985659020552,2.02495638459342,728147.0,7.96064664186998,18.1213540227607,0.6666667,0.4166667,0.8333332999999999,0.5555555999999999,0.6666667,0.4375,0.4444444444444444,13.498259603220145,3.7183802357091,-24.50232189121016
Solomon Islands,SLB,2020,2515.14143211528,18.8099609056968,49.0498504638672,60.2204365577573,0.584583885803386,744498.0,7.87471281327066,17.2452174164661,0.6666667,0.4166667,0.8333332999999999,0.5555555999999999,0.6666667,0.4375,0.4444444444444444,13.520466787921954,3.6827918904384296,-146.47524710725975
Solomon Islands,SLB,2021,2449.87009821452,24.2876719195337,49.0498504638672,67.4200567835061,1.79162262618701,762591.0,7.8733640135183,18.3015469329916,0.6666667,0.4166667,0.7222221999999999,0.5555555999999999,0.6666667,0.4375,0.4444444444444444,13.544478435923091,3.7127003664037064,-65.27133390076006
Solomon Islands,SLB,2022,2330.10309195408,21.9916764586537,49.0498504638672,74.8355405329858,2.77627597762606,781066.0,7.79212738821956,19.3056371651711,0.6666667,0.4166667,0.6666667,0.5555555999999999,0.6666667,0.4375,0.4444444444444444,13.568416212594276,3.7364529072417447,-119.76700626044021
Solomon Islands,SLB,2023,2339.57493302805,21.4715002138184,49.0498504638672,101.13453179317,5.23830750788181,800005.0,7.76292238759355,21.4812056446758,0.6666667,0.4166667,0.6666667,0.5555555999999999,0.6666667,0.4375,0.4444444444444444,13.59237450662194,3.793486302531031,9.471841073970154
Sierra Leone,SLE,2018,2767.38003381598,15.3862424089972,43.119270324707,37.3774604106006,2.90502880166707,7554563.0,10.578436098997,17.510686344572,0.25,0.0,0.5625,0.3571429,0.3,0.322,0.3333333333333333,15.837662441897939,3.739517482211409,13.95283534893997
Sierra Leone,SLE,2019,2852.66269917494,17.3969911909975,61.1980781555176,37.5619530302056,1.86680073448091,7731991.0,10.6710311101551,17.9304532249609,0.25,0.0,0.5625,0.3571429,0.3,0.3286667,0.3611111111111111,15.860877084648674,3.7145338959154026,85.28266535896
Sierra Leone,SLE,2020,2752.62615440121,15.5145715002076,62.5606803894043,30.6131009514507,0.762524726187775,7912558.0,10.6351862149722,17.6375324601029,0.25,0.25,0.5,0.3571429,0.3,0.3286667,0.3611111111111111,15.883961801962851,3.687257588608575,-100.03654477372993
Sierra Leone,SLE,2021,2849.38865926436,16.2800517939539,73.4251403808594,42.1435161280127,2.98593617691379,8094602.0,10.5953569906354,19.1836741693752,0.125,0.25,0.5,0.3571429,0.3,0.3323333,0.3402777777777778,15.906708101272343,3.7414384456808683,96.76250486314984
Sierra Leone,SLE,2022,2934.73326430435,18.6697194395101,73.4251403808594,45.0542127390319,2.03619504430889,8276807.0,10.7983137585299,20.7563899342047,0.125,0.25,0.4375,0.25,0.3,0.3343333,0.3055555555555556,15.928967944788043,3.718652997336573,85.34460503999026
Sierra Leone,SLE,2023,3034.94608285625,19.8016612074982,86.9079513549805,55.2867969448945,2.27421424673208,8460512.0,11.210434836656,26.0790881246429,0.125,0.25,0.3125,0.25,0.3,0.3106666999999999,0.3055555555555556,15.950920368041851,3.7244123052840927,100.2128185519
El Salvador,SLV,2018,10297.203612692,17.1694237505693,66.9325713689265,75.6336168879956,1.58620478716365,6219807.0,22.2038021309539,25.0755067570813,0.25,0.25,0.625,0.5714286,0.3,0.3653332999999999,0.3611111111111111,15.643249596071728,3.7076731908198814,232.4101184318988
El Salvador,SLV,2019,10543.9383291317,17.7597006674568,64.8486537180759,76.0420130991468,2.59024369040438,6222318.0,22.5086158696987,25.3481437171191,0.25,0.25,0.75,0.5714286,0.325,0.4549999999999999,0.3865740740740741,15.643653224813677,3.7320083119663887,246.73471643970151
El Salvador,SLV,2020,9692.44931605799,17.4555067394454,65.1837191291627,66.4595069497083,1.55101998611342,6234673.0,23.3538723326945,23.7247499015898,0.25,0.25,0.75,0.5714286,0.325,0.4466666999999999,0.4537037037037037,15.645636850244175,3.70680957495766,-851.4890130737112
El Salvador,SLV,2021,10809.713399518,21.0450385185624,64.9813787512946,81.8450759800765,2.7560499827498,6255782.0,23.899478574868,24.1049005031825,0.25,0.25,0.8125,0.5714286,0.325,0.4406666999999999,0.4259259259259259,15.64901687390492,3.73597063337009,1117.2640834600097
El Salvador,SLV,2022,11085.6178074688,21.6475808688515,65.2267824913058,88.7011093776867,0.0823187568481088,6280319.0,23.4297944740049,23.7319470400488,0.25,0.25,0.5625,0.5714286,0.35,0.3353333,0.4004629629629629,15.652931492560212,3.6700781111350036,275.9044079508003
El Salvador,SLV,2023,11424.6459176917,21.9630270509134,65.5709865566541,81.7147723425988,1.89928827474734,6309624.0,23.3019703166168,23.184509690748,0.25,0.5,0.5625,0.5714286,0.3999999999999999,0.2403333,0.4259259259259259,15.657586803274373,3.7153252000157098,339.02811022290007
"Somalia, Fed. Rep.",SOM,2020,1396.05544674978,16.006026889198,6.01468992233276,75.6954102920723,6.18915159944367,16651191.0,17.8823101191058,25.2176237420683,0.0,0.0,0.125,0.1428571,0.0,0.0,0.0555555555555555,16.627992363419764,3.814670447727706,-95.23949243427
"Somalia, Fed. Rep.",SOM,2021,1392.31782053371,17.9795423389223,6.01468992233276,79.0994411051355,6.33765685964357,17271431.0,17.6693155530926,25.2176237420683,0.0,0.0,0.0,0.1428571,0.0,0.0,0.0555555555555555,16.664564365040853,3.8179388957554066,-3.7376262160701117
"Somalia, Fed. Rep.",SOM,2022,1387.54753732191,23.6499068901304,6.01468992233276,90.7576203077526,6.23346074683917,17801897.0,17.6947804461144,25.2176237420683,0.0,0.0,0.0625,0.1428571,0.0,0.0,0.0555555555555555,16.694815638791304,3.8156467651643906,-4.770283211799779
"Somalia, Fed. Rep.",SOM,2023,1401.64735228455,23.6083226866216,3.34785008430481,103.121007483117,6.17357181967512,18358615.0,17.6952453105698,25.2176237420683,0.0,0.0,0.0625,0.1428571,0.0,0.0,0.0555555555555555,16.72560955905169,3.8143269328274023,14.099814962639812
Serbia,SRB,2018,20454.310707953,19.9497037988206,95.0872421264648,105.563713028559,7.71374568954873,6982604.0,26.7558691276968,25.809720124861,0.25,0.25,0.625,0.5714286,0.525,0.6303333,0.4722222222222222,15.75893261428239,3.8477276317661424,1015.2383815610992
Serbia,SRB,2019,21541.2157346761,22.2768602015312,94.4721908569336,107.577309546092,7.92487427143519,6945235.0,27.2850018367863,25.5321158663518,0.25,0.25,0.625,0.5714286,0.525,0.6303333,0.4722222222222222,15.753566514874729,3.8522205050703286,1086.9050267231032
Serbia,SRB,2020,21479.1679289814,21.4496502483732,92.2411727905273,100.324460810129,6.23865408002072,6899126.0,27.8873235519184,24.2814549023693,0.25,0.25,0.5625,0.5714286,0.525,0.624,0.4722222222222222,15.746905439823808,3.815761133819945,-62.04780569470313
Serbia,SRB,2021,23406.4036315634,23.0512890463903,92.3795013427734,112.342298324945,6.95312089132574,6834326.0,27.8786520262584,24.3847589364029,0.25,0.25,0.5625,0.5714286,0.525,0.6286667,0.4722222222222222,15.73746855950299,3.831371885427396,1927.235702582002
Serbia,SRB,2022,24651.9500494588,23.9110631560903,91.9540023803711,131.913292283516,6.90354140371273,6664449.0,28.0165170417135,25.2215655826672,0.25,0.25,0.5,0.5714286,0.525,0.6276667,0.4722222222222222,15.712297987559774,3.830296431333375,1245.546417895399
Serbia,SRB,2023,25735.2402009063,23.3725616454287,91.9540023803711,114.49206464322,6.06995232091603,6623183.0,27.6230736287523,23.7759430141513,0.25,0.25,0.6875,0.5714286,0.5499999999999999,0.6276667,0.4722222222222222,15.706086779053122,3.8120392436442234,1083.2901514475016
Sao Tome and Principe,STP,2019,5702.08347071236,21.8987965722319,90.4435729980469,67.73172747836325,5.85791781434652,213392.0,22.6518934285818,7.52611285056454,0.375,0.25,0.5625,0.3214286,0.35,0.5,0.4444444444444444,12.270890815062488,3.807341615744699,27.359679772250274
Sao Tome and Principe,STP,2020,5742.94724858826,21.8987965722319,90.4435729980469,67.73172747836325,9.99771582880853,217435.0,22.8185951019211,6.0588366873729,0.375,0.25,0.5,0.3214286,0.35,0.5,0.4444444444444444,12.289659833336442,3.8952911872514986,40.86377787589936
Sao Tome and Principe,STP,2021,5732.69456061536,21.8987965722319,90.4435729980469,67.73172747836325,11.250926099997,221961.0,22.9454468564984,5.04457167443837,0.5,0.25,0.5625,0.3214286,0.35,0.5,0.4444444444444444,12.310261475031789,3.9204589096034073,-10.252687972899366
Sao Tome and Principe,STP,2022,5632.13890715047,21.8987965722319,90.4435729980469,67.73172747836325,10.2819916432401,226305.0,22.7536427415003,4.3554064353605,0.5,0.25,0.5625,0.2857143,0.375,0.5,0.4444444444444444,12.329643344747836,3.90105598444339,-100.55565346489038
Sao Tome and Principe,STP,2023,5541.3016760535,21.8987965722319,90.4435729980469,67.73172747836325,-3.73659884967941,230871.0,22.5889243526044,2.77409592691283,0.5,0.25,0.5625,0.25,0.375,0.5,0.4444444444444444,12.349618723372721,3.5677297872715648,-90.83723109696984
Suriname,SUR,2018,22938.5353715545,37.5385641624281,74.745979309082,90.9613941465855,3.27713336345246,599513.0,25.9824959653821,36.7622415479102,0.25,0.25,0.625,0.3928570999999999,0.525,0.566,0.4722222222222222,13.303874605971028,3.748321885596889,868.0216144709993
Suriname,SUR,2019,22966.7405999124,37.5385641624281,74.4114544472174,90.9613941465855,2.09560541663346,605768.0,25.8854741655794,33.8807670142731,0.25,0.25,0.6875,0.3928570999999999,0.525,0.566,0.4722222222222222,13.314254004261981,3.7200936488048884,28.205228357899614
Suriname,SUR,2020,19091.3617184226,37.5385641624281,73.11669921875,90.9613941465855,0.0357132024302943,612317.0,26.0946508573717,36.5606718418582,0.25,0.25,0.5,0.3928570999999999,0.5,0.5606667,0.4490740740740741,13.32500703438819,3.6688901535274683,-3875.3788814898
Suriname,SUR,2021,18458.234999681,37.5385641624281,65.6294708251953,90.9613941465855,-4.26991302669251,617896.0,26.3156463448351,37.7088537439931,0.25,0.25,0.5,0.3928570999999999,0.5,0.5606667,0.4444444444444444,13.334077055882728,3.5525653420983585,-633.1267187415979
Suriname,SUR,2022,18742.5873760369,37.5385641624281,78.0214761948254,90.9613941465855,-0.245419018781694,623164.0,26.392658081025,42.2305173267347,0.25,0.25,0.5,0.3928570999999999,0.5,0.565,0.4444444444444444,13.342566610215718,3.6616941140263735,284.35237635589874
Suriname,SUR,2023,19020.8663908707,37.5385641624281,76.1109237670898,90.9613941465855,-1.52896596211284,628886.0,26.1490971766963,39.6663071788203,0.25,0.25,0.5,0.3571429,0.5,0.5626667,0.4444444444444444,13.351706869305067,3.6281652714497943,278.279014833799
Eswatini,SWZ,2018,9578.10061089805,17.1273006273966,82.023935767308,85.4927768173538,0.670381040235302,1168929.0,21.5441229010361,34.0032885839109,0.375,0.25,0.375,0.5,0.4499999999999999,0.2676667,0.4444444444444444,13.971599358421791,3.684947591321212,-82.45100448281119
Eswatini,SWZ,2019,10099.5863118406,17.6611246910449,82.023935767308,86.6407948477595,2.7717218211659,1179874.0,20.3945199126027,34.6470784405459,0.375,0.25,0.375,0.5,0.3999999999999999,0.2713333,0.4444444444444444,13.980919058627245,3.736344337040477,521.4857009425505
Eswatini,SWZ,2020,9695.82498058755,14.9219109792212,82.023935767308,84.0140188426878,0.938105324268348,1192729.0,18.9990247979939,31.4449555517552,0.375,0.25,0.375,0.5,0.3999999999999999,0.2693333,0.4444444444444444,13.991755355264598,3.6916445915550264,-403.76133125305023
Eswatini,SWZ,2021,9990.43491951205,17.2988091991202,82.023935767308,89.9313874866569,2.34790226144325,1206593.0,17.8911619695235,33.159909885424,0.25,0.25,0.375,0.5357143,0.3999999999999999,0.2693333,0.4444444444444444,14.003312072326013,3.7261886177557404,294.60993892450097
Eswatini,SWZ,2022,9927.60567008139,15.0547844438278,82.023935767308,92.5715871298334,0.281255609924273,1218917.0,21.7343604017817,34.6863783098992,0.25,0.25,0.375,0.4285714,0.3999999999999999,0.267,0.4444444444444444,14.013474137948132,3.675133125882712,-62.82924943066064
Eswatini,SWZ,2023,10181.5040730397,16.0885184660281,82.023935767308,99.7246110815617,0.608772714416035,1230506.0,26.0966259912797,34.5064388032849,0.25,0.25,0.3125,0.4285714,0.3999999999999999,0.2593333,0.4444444444444444,14.02293683754148,3.6834001186490934,253.89840295830982
Syrian Arab Republic,SYR,2017,4977.79210063798,8.97080175593626,47.5814208984375,61.0508521719631,1.791921362264885,19224668.0,25.8892984545962,17.2068649072566,0.0,0.0,0.0,0.2142857,0.0,0.0476667,0.4305555555555555,16.771704856042614,3.7127076589771093,-44.32061720571983
Syrian Arab Republic,SYR,2018,4956.09296464777,9.03030447891804,47.5814208984375,50.6590991144828,1.791921362264885,19577845.0,25.8528058683036,18.4959516128679,0.0,0.0,0.0,0.2142857,0.0,0.0476667,0.4305555555555555,16.789909178800567,3.7127076589771093,-21.69913599021038
Syrian Arab Republic,SYR,2019,4825.40602053761,7.38867672736526,47.5814208984375,41.9994711236162,1.791921362264885,20353534.0,25.4642402028403,15.9160468546957,0.0,0.0,0.0,0.2142857,0.0,0.0476667,0.4305555555555555,16.82876516484074,3.7127076589771093,-130.68694411015986
Syrian Arab Republic,SYR,2020,4633.34951847728,6.36567853424492,39.0727806091309,44.818335302748,1.791921362264885,21049429.0,26.0933196598087,21.0904043401274,0.0,0.0,0.0,0.1785714,0.0,0.0476667,0.4305555555555555,16.86238403934124,3.7127076589771093,-192.05650206032988
Syrian Arab Republic,SYR,2021,4592.83860100874,5.44532202273757,39.4595794677734,61.2204850955149,1.791921362264885,21628839.0,26.3526682759178,18.6689356493411,0.0,0.0,0.0,0.1785714,0.0,0.0476667,0.4027777777777777,16.889538167272466,3.7127076589771093,-40.510917468540356
Syrian Arab Republic,SYR,2022,4454.85373271464,4.46598180138214,39.6268081665039,35.6094680799956,1.791921362264885,22462173.0,25.7687958967929,12.0009587036365,0.0,0.0,0.0,0.1785714,0.0,0.0476667,0.4027777777777777,16.927343296891284,3.7127076589771093,-137.98486829410012
Chad,TCD,2018,2552.37036388576,17.3526851073987,20.0021180694774,46.7384317860183,3.00704966736056,16156531.0,8.92529943562084,29.0064942875454,0.0,0.0,0.3125,0.2857143,0.1999999999999999,0.1369999999999999,0.4444444444444444,16.597834984066104,3.741939131438403,56.10822744568986
Chad,TCD,2019,2604.53153663392,20.2129960620874,20.192877474143,46.6777247152768,3.80153819394825,16685223.0,8.88991495952541,28.75903709786,0.0,0.0,0.3125,0.2857143,0.1999999999999999,0.1369999999999999,0.4444444444444444,16.63003409530974,3.760599736154629,52.16117274815997
Chad,TCD,2020,2513.02922729008,18.2437176613322,20.192877474143,40.6428170621932,3.73465690769548,17224679.0,8.78964026158554,23.903002699075,0.0,0.0,0.3125,0.2857143,0.1999999999999999,0.1349999999999999,0.4444444444444444,16.661853797042664,3.7590422109937798,-91.5023093438399
Chad,TCD,2021,2435.07274651099,16.3727111362785,23.1541767734797,43.9465041015895,4.17913326043699,17828273.0,8.58946371056671,28.6098546099848,0.0,0.0,0.3125,0.2857143,0.1999999999999999,0.1389999999999999,0.4444444444444444,16.696296182012823,3.769347913324556,-77.95648077909027
Chad,TCD,2022,2449.48251052484,14.5278019693895,23.1541767734797,47.9883784319429,3.44402627536712,18455316.0,8.68165494194311,33.0636052300641,0.0,0.0,0.25,0.3214286,0.1999999999999999,0.1389999999999999,0.4444444444444444,16.730863071215538,3.7522457144258468,14.409764013850236
Chad,TCD,2023,2433.09879153397,16.031237350704,24.1941648001316,46.8951015094343,4.97994045498876,19319064.0,8.62912059617787,30.749163725071,0.0,0.0,0.1875,0.3214286,0.1999999999999999,0.1389999999999999,0.4444444444444444,16.776602990132414,3.7876516725296483,-16.383718990869966
Togo,TGO,2018,2517.34898693009,17.8156790638551,60.769472220228,57.5737388499452,-2.57457902571647,8258778.0,18.0449326076538,21.0297583235942,0.25,0.0,0.25,0.2857143,0.35,0.2699999999999999,0.2777777777777777,15.926787313747342,3.5999956217663076,55.071537577410254
Togo,TGO,2019,2577.51616831372,17.7722974425889,60.769472220228,56.3421740349757,4.9437244573784,8463068.0,16.5448528145708,19.3444197845633,0.25,0.0,0.3125,0.2857143,0.35,0.2766667,0.2777777777777777,15.951222431756191,3.7868310897342203,60.16718138362967
Togo,TGO,2020,2570.48315208534,19.622405488233,60.769472220228,55.0659513954403,-0.79089727996859,8669720.0,17.0301777892081,20.0749387018129,0.25,0.0,0.3125,0.3571429,0.325,0.26,0.2777777777777777,15.975347168308144,3.647582241334783,-7.033016228379893
Togo,TGO,2021,2638.81095267963,21.4467414190339,63.0669365853803,56.3775580757321,-1.59478801736582,8878379.0,17.5407628457423,20.0216103603057,0.25,0.0,0.375,0.3571429,0.325,0.26,0.2777777777777777,15.9991296658931,3.6264151860055254,68.32780059429024
Togo,TGO,2022,2739.68813234711,27.0724521810265,63.0669365853803,61.575092396894,-2.00429827129667,9089738.0,18.2375842153113,21.2257076314374,0.25,0.0,0.375,0.3571429,0.325,0.2663333,0.2777777777777777,16.02265675287015,3.615457726209135,100.8771796674796
Togo,TGO,2023,2842.23076240747,27.0724521810265,63.4192515229188,61.575092396894,0.812296154474204,9304337.0,18.1832060347853,20.8440819907588,0.25,0.0,0.3125,0.3571429,0.325,0.2663333,0.2777777777777777,16.04599130098165,3.6885031180233,102.54263006036035
Thailand,THA,2018,20879.9027821449,22.7862263680667,80.6045305135668,120.841864730984,2.71279835138662,71376079.0,22.8486643164464,34.7424896675041,0.25,0.25,0.375,0.5357143,0.4499999999999999,0.2376666999999999,0.4166666666666667,18.083473357174483,3.7349385491045037,785.2249058846028
Thailand,THA,2019,21277.8392684764,22.5729511697849,81.7206425877734,109.689514715166,1.01734877580041,71522271.0,22.8893483662012,33.5939105133265,0.25,0.25,0.5625,0.5357143,0.525,0.4606667,0.4166666666666667,18.08551945566277,3.6936182584716213,397.9364863314986
Thailand,THA,2020,19957.257140917,23.212428656105,82.3668560969625,97.8007432465178,-0.857989527274493,71641484.0,22.6027550384991,33.2907229678575,0.25,0.25,0.375,0.5357143,0.525,0.368,0.4166666666666667,18.087184863585165,3.6458326873212785,-1320.582127559399
Thailand,THA,2021,20242.7700035656,23.5077904399395,84.6644528199547,117.252944620852,3.04025282072429,71727332.0,22.2725385292104,35.0317119667993,0.25,0.5,0.375,0.5714286,0.525,0.368,0.4166666666666667,18.088382446315606,3.7427260049688593,285.5128626486003
Thailand,THA,2022,20762.7952598527,23.3619271542054,88.0661686868399,132.858712082871,2.39179841841837,71735329.0,22.2352690912822,35.1217577031461,0.25,0.5,0.5,0.6071428999999999,0.525,0.3889999999999999,0.4166666666666667,18.08849393176891,3.72724527436723,520.0252562870992
Thailand,THA,2023,21191.4540309274,22.9312009556512,93.3356315272258,128.824114152375,2.00183400496619,71702435.0,21.9241712091058,32.9804093286492,0.25,0.5,0.5,0.6071428999999999,0.575,0.3783333,0.4409722222222221,18.088035279888114,3.717818822776406,428.6587710747008
Tajikistan,TJK,2018,3479.69235966041,35.3885211204179,86.9873504638672,55.8461114113303,2.84433010113639,9307333.0,15.5001496217933,34.3983608033865,0.0,0.0,0.3125,0.25,0.15,0.0643333,0.4444444444444444,16.046313249490726,3.738073901675026,166.98033722535
Tajikistan,TJK,2019,3649.88375518646,31.5088648941092,86.9873504638672,56.0450159145896,2.5637213527723,9529966.0,15.8420018343913,33.0621490637064,0.0,0.0,0.3125,0.25,0.15,0.0643333,0.4444444444444444,16.069951812875175,3.73137304083063,170.19139552604975
Tajikistan,TJK,2020,3724.7489591466,27.5736883667249,90.9012072790342,55.7491040194954,1.30975252279444,9749310.0,15.7600012151741,33.7965394725715,0.0,0.0,0.375,0.25,0.15,0.0646667,0.4444444444444444,16.092707173810357,3.70086745396714,74.8652039601402
Tajikistan,TJK,2021,3985.91247611219,31.9702046869543,91.2751683038557,71.825937435383,0.94025522151091,9966908.0,15.9600754350431,35.177682602153,0.0,0.0,0.375,0.25,0.15,0.0646667,0.4444444444444444,16.114781063778487,3.691698189135967,261.1635169655897
Tajikistan,TJK,2022,4213.75618362687,31.7053317053317,90.888637681585,65.4355115893577,1.62432287476597,10182222.0,16.404180687381,34.702580856427,0.0,0.0,0.375,0.25,0.15,0.0646667,0.4444444444444444,16.136153914599205,3.708607963685232,227.84370751467986
Tajikistan,TJK,2023,4472.3241378777,28.3003294116229,88.4022015902249,65.6347010367354,1.14813698883392,10389799.0,16.8133535660091,33.6387708593471,0.0,0.0,0.375,0.25,0.15,0.0646667,0.4444444444444444,16.156335113611988,3.696867222354691,258.56795425083055
Turkmenistan,TKM,2018,14648.135352725,28.2687010702346,84.1078318050495,50.9002726399821,3.9411831208517,6655524.0,28.390484011891,44.9063982786535,0.0,0.0,0.4375,0.0,0.125,0.0573333,0.4444444444444444,15.710957894753944,3.7638439747086023,540.4682327961
Turkmenistan,TKM,2019,15231.3056176565,22.610175915106,84.1078318050495,44.2857594037204,4.54209517895884,6803944.0,28.4035083446767,42.4122793165524,0.0,0.0,0.4375,0.0,0.15,0.0573333,0.4444444444444444,15.733013148984913,3.7776855374540137,583.1702649315012
Turkmenistan,TKM,2020,15791.1775857601,22.3554061722467,86.8120225282998,35.9365938526967,3.45999795208479,6949912.0,28.5603187516509,37.3826880265398,0.0,0.0,0.5625,0.0,0.15,0.0573333,0.4444444444444444,15.754239699477013,3.7526204194651522,559.8719681036
Turkmenistan,TKM,2021,16434.1399060353,18.0962257036098,89.9339065551758,33.0581170797482,3.17156362954225,7092043.0,28.8195715050662,37.1241986904803,0.0,0.0,0.5625,0.0,0.125,0.0553332999999999,0.4444444444444444,15.774484150330707,3.7458318560158466,642.9623202751991
Turkmenistan,TKM,2022,17119.5744946142,17.5193069834595,92.451789855957,37.3609509597775,2.21764501242202,7230193.0,29.0434095856483,40.4477669790021,0.0,0.0,0.5625,0.0,0.125,0.0553332999999999,0.4444444444444444,15.793776426416729,3.723046511498007,685.4345885789007
Turkmenistan,TKM,2023,17866.4041809169,18.318481062766,102.546752929688,34.0992738017257,3.00321589469314,7364438.0,29.074295010846,39.272199471256,0.0,0.0,0.5625,0.0,0.125,0.0553332999999999,0.4444444444444444,15.812173433898273,3.741848235897592,746.829686302699
Timor-Leste,TLS,2019,5103.14962872555,22.8814773625338,85.1248242560832,70.6142431890513,-7.79447354365124,1300945.0,12.8214776920023,30.4131457216274,0.125,0.0,0.5625,0.3214286,0.2249999999999999,0.4896666999999999,0.4444444444444444,14.078602250099786,3.446112737033122,914.30847697428
Timor-Leste,TLS,2020,6594.88175503901,13.7011288278151,84.7410404382553,84.7503102509987,-16.2053004878706,1326053.0,11.8515943564362,36.7520096715526,0.125,0.0,0.5625,0.3214286,0.2249999999999999,0.4853332999999999,0.4444444444444444,14.097718172880647,3.1340737617464582,1491.73212631346
Timor-Leste,TLS,2021,6825.04588630745,14.1831457663315,84.7410404382553,99.8599994214434,-6.59364357378021,1350139.0,11.52188320123,62.1863324414617,0.25,0.0,0.5625,0.3214286,0.2249999999999999,0.4853332999999999,0.4444444444444444,14.115718848741459,3.4836682055462083,230.16413126843963
Timor-Leste,TLS,2022,5348.49200064987,9.8573388318389,84.7410404382553,97.6211103607359,1.67248575304862,1369295.0,4.14181452550651,54.5122451931824,0.125,0.0,0.5625,0.3214286,0.2249999999999999,0.4853332999999999,0.4444444444444444,14.129807297115445,3.709787817583262,-1476.5538856575804
Timor-Leste,TLS,2023,4331.07806144305,17.3563221817831,84.7410404382553,89.3046529157582,5.87499269142466,1384286.0,3.10149336746489,23.8680417124592,0.125,0.0,0.6875,0.3214286,0.2249999999999999,0.4853332999999999,0.4444444444444444,14.140695763603773,3.807720727984178,-1017.41393920682
Tonga,TON,2018,6885.10271620406,22.4432499484449,103.261224756552,86.1039624323194,4.70301138186589,105567.0,26.1021240680827,15.2201451230749,0.5,0.6666667,0.8888889,0.6111111,0.6666667,0.625,0.4444444444444444,11.567110574028307,3.7813598296140474,22.434010153820054
Tonga,TON,2019,6858.83871210154,25.9285419777856,96.0933090863485,88.0453900968952,-1.20711457204864,105669.0,26.3729120149233,15.3617863881286,0.3333333,0.6666667,0.9444444,0.6666667,0.7222221999999999,0.625,0.4444444444444444,11.568076309435076,3.636678870950516,-26.26400410251972
Tonga,TON,2020,6980.41011734068,23.4081961772996,90.4639980016237,81.8494988890262,0.754966505925585,105704.0,26.7809149495708,14.7467498085241,0.3333333,0.6666667,0.9444444,0.6666667,0.7222221999999999,0.625,0.4444444444444444,11.568407474429232,3.6870683084805957,121.5714052391395
Tonga,TON,2021,6929.17669288438,31.5493510071126,106.143896523848,68.5461486002269,0.049775545023486,105490.0,27.4442190669371,16.2977959370298,0.3333333,0.6666667,0.9444444,0.6666667,0.7222221999999999,0.625,0.4444444444444444,11.566380920202446,3.6692487459070353,-51.23342445629987
Tonga,TON,2022,6810.60970632543,27.6941217094422,96.996718063038,70.1272756617234,0.523176247933185,105042.0,24.8964362311602,17.2421442273298,0.3333333,0.5,0.9444444,0.6666667,0.7222221999999999,0.625,0.4444444444444444,11.562125069117196,3.681246131345078,-118.5669865589498
Tonga,TON,2023,7030.41917439715,26.1576293364394,91.8606656320055,79.6239205024045,0.44357392332268,104597.0,23.0378991345867,14.865250461644,0.3333333,0.5,0.9444444,0.6666667,0.7222221999999999,0.625,0.4444444444444444,11.557879709971271,3.679238811028042,219.8094680717195
Tunisia,TUN,2018,13163.1952230357,19.6008337353023,90.3264236450195,103.871824260635,2.32248034984414,11765514.0,33.9512220708466,23.6862252235906,0.5,0.5,0.375,0.4642856999999999,0.5,0.4636667,0.5833333333333334,16.280683353091202,3.725576157323847,207.79374161160013
Tunisia,TUN,2019,13243.9024233246,19.4346881701368,90.3264236450195,102.332614725789,1.94487649950903,11875081.0,34.603551627941,23.2353115777678,0.375,0.5,0.375,0.4642856999999999,0.5,0.474,0.6006944444444445,16.289952813124295,3.716434544771133,80.70720028889991
Tunisia,TUN,2020,11955.5983698479,15.8455792827072,90.3264236450195,84.3333297071767,1.46634304906862,11974057.0,34.0489356695642,21.5120069019708,0.375,0.5,0.4375,0.4642856999999999,0.5,0.4696667,0.6527777777777778,16.298253034284,3.704728105209098,-1288.3040534767006
Tunisia,TUN,2021,12444.3264026887,15.8559150280589,90.3264236450195,93.6334140664079,1.16289301361367,12048622.0,33.9371526496456,23.3568690771039,0.375,0.5,0.25,0.4642856999999999,0.5,0.533,0.6087962962962963,16.30446093751226,3.697233121069908,488.72803284080146
Tunisia,TUN,2022,12712.22345453,16.3148062490812,90.3264236450195,116.095794384146,1.43159199894021,12119334.0,33.3252626640238,25.9624438396638,0.375,0.5,0.25,0.4642856999999999,0.5,0.517,0.5555555555555556,16.31031266911334,3.7038726235321184,267.8970518412989
Tunisia,TUN,2023,12650.9615158166,15.7368610160164,90.3264236450195,112.128858013354,1.46351333844229,12200431.0,33.3168762548639,24.0937583898893,0.375,0.5,0.25,0.4285714,0.475,0.517,0.5254629629629629,16.31698191891264,3.7046584723587155,-61.26193871340001
